year,month,day,country,hs_code,export_value,export_weight,import_value,import_weight,unit_price,date,price_chg_3m,vol_chg_3m,price_chg_6m,vol_chg_6m,price_chg_12m,vol_chg_12m
2016,12,1,Thailand,7205,22266,42000,82501,189000.5,0.530142857,2016.12.1,-32.48887845,-51.1627907,-3.790616555,-36.36363636,-9.63474026,75
2017,1,1,Thailand,7205,22264,42000,27010,63000.5,0.530095238,2017.1.1,-30.54603968,-2.325581395,-6.77497697,0,1.281331979,-66.66666667
2017,2,1,Thailand,7205,56797,108000,36781,84000.4,0.525898148,2017.2.1,-0.16387221,22.72727273,16.70802767,-35.78003473,-35.8285157,116
2017,3,1,Thailand,7205,1949,1000,27122,63000,1.949,2017.3.1,267.6367556,-97.61904762,148.1956969,-98.8372093,398.3249779,-99.56272684
2017,4,1,Thailand,7205,12380,24000,16,2,0.515833333,2017.4.1,-2.690441969,-42.85714286,-32.41465818,-44.18604651,2.374966922,-90.58823529
2017,5,1,Thailand,7205,23347,42000,0,0,0.555880952,2017.5.1,5.701256857,-61.11111111,5.528041871,-52.27272727,24.99770376,-86.17329471
2017,6,1,Thailand,7205,13530,25000,0,0,0.5412,2017.6.1,-72.2319138,2400,2.085691188,-40.47619048,-1.783985922,-62.12121212
2017,7,1,Thailand,7205,88274,60045,0,0,1.470130735,2017.7.1,185.0011118,150.1875,177.3333223,42.96428571,158.5440536,42.96428571
2017,8,1,Thailand,7205,23904,3005,0,0,7.954742097,2017.8.1,1331.015411,-92.8452381,1412.601275,-97.21759259,1665.327115,-98.21313893
2017,9,1,Thailand,7205,41993,43000,0,0,0.976581395,2017.9.1,80.4474123,72,-49.89320701,4200,24.36290406,-50
2017,10,1,Thailand,7205,106625,102000,0,0,1.045343137,2017.10.1,-28.89454576,69.87259555,102.6513352,325,36.96259759,137.2093023
2017,11,1,Thailand,7205,0,0,0,0,,2017.11.1,,,,,,
2017,12,1,Thailand,7205,50386,38060,0,0,1.323857068,2017.12.1,35.56034081,-11.48837209,144.6151271,52.24,149.7170432,-9.380952381
2018,1,1,Thailand,7205,30661,22430,0,0,1.366963888,2018.1.1,30.76700262,-78.00980392,-7.017528792,-62.64468315,157.8713766,-46.5952381
2018,2,1,Thailand,7205,210181,156949,0,0,1.3391675,2018.2.1,,,-83.16516759,5122.928453,154.6438897,45.32314815
2018,3,1,Thailand,7205,172000,141605,0,0,1.214646375,2018.3.1,-8.249432281,272.057278,24.37738229,229.3139535,-37.67848253,14060.5
2018,4,1,Thailand,7205,215725,130000,14029,21000,1.659423077,2018.4.1,21.39479996,479.5809184,58.74434124,27.45098039,221.697527,441.6666667
2018,5,1,Thailand,7205,219692,124980,14130,21000,1.757817251,2018.5.1,31.26194075,-20.36903708,,,216.2218895,197.5714286
2018,6,1,Thailand,7205,123610,105096,42371,63000,1.176162746,2018.6.1,-3.168299006,-25.7822817,-11.15636461,176.1324225,117.3249716,320.384
2018,7,1,Thailand,7205,282429,136129,29711,62000,2.074715894,2018.7.1,25.02633737,4.714615385,51.77547214,506.9059296,41.12458468,126.7116329
2018,8,1,Thailand,7205,253542,165988,31560,77700,1.527471865,2018.8.1,-13.10405762,32.81164986,14.06130041,5.759195662,-80.79797124,5423.727121
2018,9,1,Thailand,7205,201264,140060,29657,42000,1.43698415,2018.9.1,22.17562187,33.26863059,18.30473286,-1.091063169,47.14432985,225.7209302
2018,10,1,Thailand,7205,217531,141021,29791,42000,1.542543309,2018.10.1,-25.65038359,3.593650141,-7.043397756,8.477692308,47.56334587,38.25588235
2018,11,1,Thailand,7205,182153,112030,29833,42000,1.625930554,2018.11.1,6.445859404,-32.50716919,-7.502867342,-10.36165787,,
2018,12,1,Thailand,7205,164634,115983,29122,42000,1.419466646,2018.12.1,-1.219046409,-17.19048979,20.68624434,10.35910025,7.22204689,204.737257
2019,1,1,Thailand,7205,147119,102010,43699,63000,1.442201745,2019.1.1,-6.504943079,-27.66325583,-30.48678382,-25.06372632,5.504012063,354.7926884
2019,2,1,Thailand,7205,320523,139005,42703,63000,2.305837919,2019.2.1,41.81650707,24.07837186,50.95779973,-16.25599441,72.18442943,-11.43301327
2019,3,1,Thailand,7205,203574,80060.5,66452,105000,2.542752044,2019.3.1,79.13432845,-30.97221144,76.95059785,-42.83842639,109.3409321,-43.46209526
2019,4,1,Thailand,7205,238459,169987,26608,42000,1.402807273,2019.4.1,-2.73155067,66.63758455,-9.058807933,20.54020323,-15.46415781,30.75923077
2019,5,1,Thailand,7205,85024,59990,13400,21000,1.417302884,2019.5.1,-38.5341497,-56.84327902,-12.83127806,-46.45184326,-19.37143163,-52.00032005
2019,6,1,Thailand,7205,144452,100000,65141,105000,1.44452,2019.6.1,-43.19068572,24.90554019,1.764983636,-13.78046783,22.8163368,-4.848900053
2019,7,1,Thailand,7205,116335,80050,91261,147000,1.4532792,2019.7.1,3.597923104,-52.90816357,0.768093341,-21.52730124,-29.95285743,-41.1954837
2019,8,1,Thailand,7205,149102,106030.5,41255,63000,1.406218022,2019.8.1,-0.782109581,76.74695783,-39.01488,-23.72180857,-7.93820469,-36.1215871
2019,9,1,Thailand,7205,94725,102200,68842,105000,0.9268591,2019.9.1,-35.83618781,2.2,-63.54897828,27.65346207,-35.49969914,-27.03127231
2019,10,1,Thailand,7205,164726,116000,54438,84000,1.420051724,2019.10.1,-2.286379407,44.90943161,1.229281525,-31.75948749,-7.94088466,-17.74274753
2019,11,1,Thailand,7205,117070,70744,27940,42000,1.654839986,2019.11.1,17.68018617,-33.27957522,16.75979816,17.92632105,1.778023793,-36.85262876
2019,12,1,Thailand,7205,106132,80000,14433,21000,1.32665,2019.12.1,43.13394563,-21.7221135,-8.159803949,-20,-6.538839517,-31.02437426
2020,1,1,Thailand,7205,210626,121717.4,0,0,1.730451028,2020.1.1,21.85830973,4.928793103,19.07216643,52.05171768,19.98675182,19.31908636
2020,2,1,Thailand,7205,215726,163078.01,626,125,1.322839296,2020.2.1,-20.06240439,130.5185033,-5.929288666,53.80292463,-42.63086381,17.31808928
2020,3,1,Thailand,7205,319522,346016,63475,105000,0.923431286,2020.3.1,-30.3937522,332.52,-0.36983112,238.5675147,-63.6837855,332.1931539
2020,4,1,Thailand,7205,166577,169000,24214,42000,0.985662722,2020.4.1,-43.0401262,38.84621262,-30.58966056,45.68965517,-29.73641208,-0.580632637
2020,5,1,Thailand,7205,169029,152965.5,21734,42000,1.105013876,2020.5.1,-16.46650665,-6.201026122,-33.22533388,116.2239907,-22.03403462,154.9849975
2020,6,1,Thailand,7205,37976,41030,11086,21000,0.925566659,2020.6.1,0.231243208,-88.14216684,-30.23279248,-48.7125,-35.92565984,-58.97
2020,7,1,Thailand,7205,60866,61000,12288,21000,0.997803279,2020.7.1,1.231715122,-63.90532544,-42.33854282,-49.88391142,-31.34125374,-23.79762648
2020,8,1,Thailand,7205,75094,45983,197,8.76,1.633081791,2020.8.1,47.78835153,-69.93897317,23.4527728,-71.80306529,16.13290154,-56.63228977
2020,9,1,Thailand,7205,57271,40000.1,25945,42000,1.431771421,2020.9.1,54.69133502,-2.51011455,55.04904822,-88.43981203,54.47562859,-60.8609589
2020,10,1,Thailand,7205,183320,127000,77918,126000,1.443464567,2020.10.1,44.66424372,108.1967213,46.44609509,-24.85207101,1.64873169,9.482758621
2020,11,1,Thailand,7205,253290,170000,67035,105000,1.489941176,2020.11.1,-8.765060967,269.7018463,34.83461242,11.13617123,-9.964637748,140.3030646
2020,12,1,Thailand,7205,173685,115001.5,28895,42000,1.510284648,2020.12.1,5.483642624,187.5030312,63.174055,180.2863758,13.84198157,43.751875
2021,1,1,Thailand,7205,254409,273240,20,0.3,0.931082565,2021.1.1,-35.49668027,115.1496063,-6.68676034,347.9344262,-46.19422627,124.4872138
2021,2,1,Thailand,7205,233785,246380,0,0,0.948879779,2021.2.1,-36.3142791,44.92941176,-41.89637137,435.8067112,-28.26945935,51.0810685
2021,3,1,Thailand,7205,238729,346320,0,0,0.689330677,2021.3.1,-54.35756581,201.1438981,-51.85469783,765.7978355,-25.35116722,0.087857209
2021,4,1,Thailand,7205,225483,135600,17,1,1.662853982,2021.4.1,78.59361191,-50.3732982,15.19880851,6.771653543,68.70415664,-19.76331361
2021,5,1,Thailand,7205,159738,122000,29898,42000,1.309327869,2021.5.1,37.98669732,-50.48299375,-12.12217707,-28.23529412,18.48972195,-20.24345359
2021,6,1,Thailand,7205,189953,100000,32,2,1.89953,2021.6.1,175.5615068,-71.12497112,25.77297941,-13.04461246,105.2288706,143.7241043
2021,7,1,Thailand,7205,176882,92000,30587,42000,1.922630435,2021.7.1,15.62232495,-32.15339233,106.4940863,-66.32996633,92.68632163,50.81967213
2021,8,1,Thailand,7205,123437,60025.25,64032,84000,2.056417924,2021.8.1,57.05905091,-50.79897541,116.7205972,-75.63712558,25.92253097,30.53791619
2021,9,1,Thailand,7205,113217,83640,199203,252950,1.353622669,2021.9.1,-28.73907395,-16.36,96.36768159,-75.84892585,-5.458186333,109.0994773
2021,10,1,Thailand,7205,33823,21000,263400,336000,1.610619048,2021.10.1,-16.22835993,-77.17391304,-3.141282111,-84.51327434,11.58008894,-83.46456693
2021,11,1,Thailand,7205,256982,135000,85951,105000,1.90357037,2021.11.1,-7.43270869,124.9053523,45.38530918,10.6557377,27.76144457,-20.58823529
2021,12,1,Thailand,7205,126934,60001.25,90867,105000,2.115522593,2021.12.1,56.28599036,-28.26249402,11.37084401,-39.99875,40.07442871,-47.82568053
2022,1,1,Thailand,7205,105500,60000,92432,105000,1.758333333,2022.1.1,9.171273985,185.7142857,-8.545433302,-34.7826087,88.84827188,-78.04128239
2022,2,1,Thailand,7205,92851,38000,19445,21000,2.443447368,2022.2.1,28.36128396,-71.85185185,18.82056365,-36.69330823,157.5086351,-84.57667018
2022,3,1,Thailand,7205,239645,110518,131344,147000,2.168379811,2022.3.1,2.498541889,84.19282932,60.19086129,32.13534194,214.5630804,-68.08789559
2022,4,1,Thailand,7205,81722,46000,148696,168001.19,1.776565217,2022.4.1,1.036884401,-23.33333333,10.3032539,119.047619,6.838317513,-66.07669617
2022,5,1,Thailand,7205,328306,191070,37598,42001,1.718249856,2022.5.1,-29.67927698,402.8157895,-9.735417045,41.53333333,31.23144301,56.6147541
2022,6,1,Thailand,7205,245573,96705,0,0,2.53940334,2022.6.1,17.11063379,-12.49841655,20.03669203,61.17164226,33.68587704,-3.295
2022,7,1,Thailand,7205,65152,69150.25,0,0,0.942180252,2022.7.1,-46.96618828,50.32663043,-46.41628896,15.25041667,-50.99524925,-24.83668478
2022,8,1,Thailand,7205,211085,129780,0,0,1.626483279,2022.8.1,-5.340700385,-32.07724918,-33.43489611,241.5263158,-20.90696836,116.209012
2022,9,1,Thailand,7205,269372,248583.9,0,0,1.083626092,2022.9.1,-57.32753145,157.0538235,-50.02600163,124.9261659,-19.94622159,197.2069584
2022,10,1,Thailand,7205,71472,40100,0,0,1.78234414,2022.10.1,89.17230913,-42.01033257,0.325286244,-12.82608696,10.66205521,90.95238095
2022,11,1,Thailand,7205,33905,20300,247995,336000,1.670197044,2022.11.1,2.687624613,-84.35814455,-2.79661375,-89.3756215,-12.25976878,-84.96296296
2022,12,1,Thailand,7205,184719,100172.5,196907,252000,1.844009084,2022.12.1,70.17023663,-59.7027402,-27.38415929,3.585647071,-12.83434693,66.95068853
2023,1,1,Thailand,7205,146467,62912.75,224859,294000,2.328097246,2023.1.1,30.61996244,56.88965087,147.0967991,-9.020213231,32.40363483,4.854583333
2023,2,1,Thailand,7205,122124,51657.5,287765,358099,2.364109761,2023.2.1,41.54675758,154.4704433,45.35100307,-60.19610109,-3.246953793,35.94078947
2023,3,1,Thailand,7205,161293,79707,162968,231000,2.023573839,2023.3.1,9.737736998,-20.43025781,86.74096672,-67.93557427,-6.678072332,-27.87871659
2023,4,1,Thailand,7205,160600,70272.5,272663,357000,2.285389021,2023.4.1,-1.834469095,11.69834414,28.2237796,75.24314214,28.64087391,52.76630435
2023,5,1,Thailand,7205,148086,60734,280000,357000,2.438271808,2023.5.1,3.136996768,17.57053671,45.98707479,199.182266,41.90438018,-68.21374365
2023,6,1,Thailand,7205,120154,61272.5,357960,462000,1.9609776,2023.6.1,-3.093350878,-23.12783068,6.343163747,-38.83301305,-22.77801761,-36.63978078
2023,7,1,Thailand,7205,121879,45142.5,160412,210000,2.699872626,2023.7.1,18.13623853,-35.76078836,15.96906574,-28.24586431,186.5558494,-34.71824035
2023,8,1,Thailand,7205,295142,336209,191045,252000,0.877852764,2023.8.1,-63.99692761,453.5762505,-62.86751239,550.8425688,-46.0275568,159.0607181
2023,9,1,Thailand,7205,60094,41720,143953,189000,1.440412272,2023.9.1,-26.5462149,-31.91072667,-28.8183982,-47.65829852,32.92521133,-83.216934
2023,10,1,Thailand,7205,132162,60000,365022,505600,2.2027,2023.10.1,-18.41466967,32.91244393,-3.618159558,-14.61809385,23.58443866,49.62593516
2023,11,1,Thailand,7205,91818,45425,168208,231000,2.021309851,2023.11.1,130.2561356,-86.48905889,-17.1007168,-25.20663879,21.02223856,123.7684729
2023,12,1,Thailand,7205,136167,80540.25,109514,147000,1.690670193,2023.12.1,17.37404807,93.04949664,-13.78431896,31.44599943,-8.31551714,-19.59844269
2024,1,1,Thailand,7205,107996,71121,110069,147000,1.518482586,2024.1.1,-31.06266918,18.535,-43.75725093,57.54776541,-34.77580935,13.04703737
2024,2,1,Thailand,7205,70250,40001,164203,231000,1.756206095,2024.2.1,-13.11544375,-11.94056136,100.0570217,-88.1023411,-25.71385121,-22.5649712
2024,3,1,Thailand,7205,106424,61120,173815,252000,1.741230366,2024.3.1,2.990540311,-24.11247792,20.88416629,46.50047939,-13.95271412,-23.31915641
2024,4,1,Thailand,7205,161356,80478,146426,210000,2.004970302,2024.4.1,32.03775407,13.15645168,-8.97669667,34.13,-12.27006502,14.52275072
2024,5,1,Thailand,7205,208503,95424.5,210439,315000,2.185004899,2024.5.1,24.41620067,138.5552861,8.098463857,110.0704458,-10.38714832,57.11874732
2024,6,1,Thailand,7205,35785,21125,137350,210000,1.693964497,2024.6.1,-2.714509829,-65.43684555,0.194851971,-73.77087854,-13.61632601,-65.52286915
2024,7,1,Thailand,7205,280240,160000,111293,169652,1.7515,2024.7.1,-12.6420976,98.81209772,15.34541233,124.9687153,-35.12656918,254.4331838
2024,8,1,Thailand,7205,177276,85267,57593,84000,2.079069277,2024.8.1,-4.848301379,-10.64454097,18.3841283,113.1621709,136.8357612,-74.638692
2024,9,1,Thailand,7205,215557,99000.25,200311,273000,2.177337936,2024.9.1,28.53503954,368.6402367,25.04594325,61.97684882,51.16074598,137.29686
2024,10,1,Thailand,7205,180935,101600,208992,273000,1.780856299,2024.10.1,1.676066184,-36.5,-11.17792134,26.24568205,-19.15120991,69.33333333
2024,11,1,Thailand,7205,94578,60060,107352,147000,1.574725275,2024.11.1,-24.25816241,-29.5624333,-27.93035497,-37.06018895,-22.09382081,32.21794166
2024,12,1,Thailand,7205,73935,41600,86629,126000,1.777283654,2024.12.1,-18.37355036,-57.97990409,4.918589318,96.92307692,5.123025257,-48.34880696
2025,1,1,Thailand,7205,168425,81500,57994,84000,2.066564417,2025.1.1,16.04329996,-19.78346457,17.98826247,-49.0625,36.09404785,14.59343935
2025,2,1,Thailand,7205,174865,62060,60033,84000,2.817676442,2025.2.1,78.93130233,3.33000333,35.5258564,-27.21685998,60.44110372,55.14612135
2025,3,1,Thailand,7205,66990,20000,87148,126000,3.3495,2025.3.1,88.46175695,-51.92307692,53.83464113,-79.79803081,92.36397805,-67.27748691
2025,4,1,Thailand,7205,111313,40390,43543,63000,2.755954444,2025.4.1,33.35923242,-50.44171779,54.7544541,-60.24606299,37.45612296,-49.81237108
2025,5,1,Thailand,7205,143983,69882,61126,84000,2.060373201,2025.5.1,-26.87687026,12.60393168,30.84016835,16.35364635,-5.703955111,-26.76723483
2025,6,1,Thailand,7205,301284,140270,0,0,2.147886219,2025.6.1,-35.87442247,601.35,20.85219007,237.1875,26.79641298,564
2025,7,1,Thailand,7205,172610,79990,35962,42140,2.157894737,2025.7.1,-21.70063836,98.04407031,4.41942767,-1.852760736,23.20266839,-50.00625
2025,8,1,Thailand,7205,137319,80226,44953,63000,1.711652083,2025.8.1,-16.92514335,14.80209496,-39.25306479,29.27167257,-17.67219581,-5.912017545
2025,9,1,Thailand,7205,308066,166240,29872,42000,1.853140038,2025.9.1,-13.72261614,18.51429386,-44.67412932,731.2,-14.88964539,67.91876788
2025,10,1,Thailand,7205,661985,288370.84,28747,42000,2.29560312,2025.10.1,6.381607997,260.5086136,-16.70388004,613.9659322,28.90445574,183.8295669
2025,11,1,Thailand,7205,369133,141338,29811,42000,2.611703859,2025.11.1,52.58380397,76.17480617,26.75877643,102.2523683,65.85139648,135.3280053
2025,12,1,Thailand,7205,314377,129000,58884,84000,2.437031008,2025.12.1,31.50819458,-22.40134745,13.46182985,-8.034504883,37.12110627,210.0961538
2026,1,1,Thailand,7205,177890,80000,122934,204000,2.223625,2026.1.1,-3.135477527,-72.25794397,3.046036585,0.012501563,7.600081639,-1.840490798
2026,2,1,Thailand,7205,104912,26395.2,107500,200000,3.97466206,2026.2.1,52.18655233,-81.32476758,132.2120307,-67.09894548,41.06169184,-57.46825653
2026,3,1,Thailand,7205,97080,137374,24413,42000,0.706683943,2026.3.1,-71.00225886,6.491472868,-61.86559416,-17.36405197,-78.90180794,586.87
2026,4,1,Thailand,7205,376835,248208,21400,40000,1.51822262,2026.4.1,-31.72308192,210.26,-33.86388934,-13.92749697,-44.91118593,514.5283486
2010,1,1,Thailand,7207,0,0,0,0,,2010.1.1,,,,,,
2010,2,1,Thailand,7207,862166,1657836,0,0,0.52005506,2010.2.1,,,,,,
2010,3,1,Thailand,7207,0,0,0,0,,2010.3.1,,,,,,
2010,4,1,Thailand,7207,0,0,0,0,,2010.4.1,,,,,,
2010,5,1,Thailand,7207,128926,172361,0,0,0.747999838,2010.5.1,43.8308932,-89.60325388,,,,
2010,6,1,Thailand,7207,0,0,0,0,,2010.6.1,,,,,,
2010,7,1,Thailand,7207,10361358,19187700,0,0,0.54,2010.7.1,,,,,,
2010,8,1,Thailand,7207,0,0,0,0,,2010.8.1,,,,,,
2010,9,1,Thailand,7207,0,0,0,0,,2010.9.1,,,,,,
2010,10,1,Thailand,7207,11172110,19531660,0,0,0.572000025,2010.10.1,5.925930477,1.792606722,,,,
2010,11,1,Thailand,7207,0,0,0,0,,2010.11.1,,,,,,
2010,12,1,Thailand,7207,0,0,0,0,,2010.12.1,,,,,,
2011,1,1,Thailand,7207,0,0,0,0,,2011.1.1,,,,,,
2011,2,1,Thailand,7207,0,0,0,0,,2011.2.1,,,,,,
2011,3,1,Thailand,7207,2324214,4153066,0,0,0.559638108,2011.3.1,,,,,,
2011,4,1,Thailand,7207,10318189,14532660,0,0,0.710000028,2011.4.1,,,24.1258736,-25.59434272,,
2011,5,1,Thailand,7207,3543184,4990400,0,0,0.71,2011.5.1,,,,,-5.080193289,2795.318547
2011,6,1,Thailand,7207,0,0,0,0,,2011.6.1,,,,,,
2011,7,1,Thailand,7207,0,0,0,0,,2011.7.1,,,,,,
2011,8,1,Thailand,7207,6189948,9903920,0,0,0.624999798,2011.8.1,-11.97185943,98.45944213,,,,
2011,9,1,Thailand,7207,7747570,12297730,0,0,0.630000008,2011.9.1,,,12.57274992,196.1120772,,
2011,10,1,Thailand,7207,566742,914100,0,0,0.62,2011.10.1,,,-12.67605972,-93.71002968,8.391603735,-95.31990624
2011,11,1,Thailand,7207,6351120,10764610,0,0,0.590000009,2011.11.1,-5.599968013,8.690397338,-16.90140714,115.7063562,,
2011,12,1,Thailand,7207,17405991,30500010,0,0,0.570688042,2011.12.1,-9.414597614,148.0133325,,,,
2012,1,1,Thailand,7207,0,0,0,0,,2012.1.1,,,,,,
2012,2,1,Thailand,7207,565,547,0,0,1.032906764,2012.2.1,75.06894032,-99.99491853,65.26513566,-99.99447693,,
2012,3,1,Thailand,7207,0,0,0,0,,2012.3.1,,,,,,
2012,4,1,Thailand,7207,6793590,10140190,0,0,0.669966736,2012.4.1,,,8.05915102,1009.30861,-5.6384915,-30.22481776
2012,5,1,Thailand,7207,0,0,0,0,,2012.5.1,,,,,,
2012,6,1,Thailand,7207,6136118,9446340,0,0,0.649576238,2012.6.1,,,13.82334826,-69.0284036,,
2012,7,1,Thailand,7207,0,0,0,0,,2012.7.1,,,,,,
2012,8,1,Thailand,7207,11476094,20314290,0,0,0.564927152,2012.8.1,,,-45.30705269,3713664.168,-9.611626433,105.1136318
2012,9,1,Thailand,7207,0,0,0,0,,2012.9.1,,,,,,
2012,10,1,Thailand,7207,5371538,10000570,0,0,0.537123184,2012.10.1,,,-19.8283803,-1.376897277,-13.36722839,994.0345695
2012,11,1,Thailand,7207,500,20,0,0,25,2012.11.1,4325.349339,-99.99990155,,,4137.288069,-99.99981421
2012,12,1,Thailand,7207,5547258,9995100,0,0,0.554997749,2012.12.1,,,-14.56002907,5.809234053,-2.749364335,-67.22919107
2013,1,1,Thailand,7207,0,0,0,0,,2013.1.1,,,,,,
2013,2,1,Thailand,7207,3803322,6659300,0,0,0.571129398,2013.2.1,-97.71548241,33296400,1.09788416,-67.21864264,-44.70658749,1217322.303
2013,3,1,Thailand,7207,348726,606480,0,0,0.575,2013.3.1,3.604023826,-93.93222679,,,,
2013,4,1,Thailand,7207,6073548,10580200,0,0,0.574048506,2013.4.1,,,6.874646789,5.79596963,-14.31686462,4.339267805
2013,5,1,Thailand,7207,10600692,19969610,0,0,0.530841213,2013.5.1,-7.054125546,199.8755124,-97.87663515,99847950,,
2013,6,1,Thailand,7207,0,0,0,0,,2013.6.1,,,,,,
2013,7,1,Thailand,7207,10617447,22369490,0,0,0.474639654,2013.7.1,-17.31715185,111.4278558,,,,
2013,8,1,Thailand,7207,0,0,0,0,,2013.8.1,,,,,,
2013,9,1,Thailand,7207,0,0,0,0,,2013.9.1,,,,,,
2013,10,1,Thailand,7207,7886123,17539370,0,0,0.449624074,2013.10.1,-5.270436163,-21.59244578,-21.67489858,65.77541067,-16.29032451,75.38370313
2013,11,1,Thailand,7207,7410406,14575320,0,0,0.508421496,2013.11.1,,,-4.223431904,-27.01249549,-97.96631402,72876500
2013,12,1,Thailand,7207,3623407,7384860,0,0,0.490653445,2013.12.1,,,,,-11.59361529,-26.11519645
2014,1,1,Thailand,7207,0,0,0,0,,2014.1.1,,,,,,
2014,2,1,Thailand,7207,0,0,0,0,,2014.2.1,,,,,,
2014,3,1,Thailand,7207,5185487,10027620,0,0,0.517120413,2014.3.1,5.394228587,35.78618958,,,-10.06601506,1553.413138
2014,4,1,Thailand,7207,1910015,4390840,0,0,0.434999909,2014.4.1,,,-3.252531666,-74.9658055,-24.2224473,-58.49946126
2014,5,1,Thailand,7207,0,0,0,0,,2014.5.1,,,,,,
2014,6,1,Thailand,7207,2552794,4853220,0,0,0.526000058,2014.6.1,1.717132808,-51.60147672,7.203987464,-34.28148943,,
2014,7,1,Thailand,7207,1825249,4345830,0,0,0.420000092,2014.7.1,-3.448234483,-1.025088594,,,-11.51179884,-80.57251193
2014,8,1,Thailand,7207,1741253,3017770,0,0,0.576999904,2014.8.1,,,,,,
